"metabolite","estimate","std_err","wald_p","log_wald_p"
"tg569tg160_183_226_13",-0.159121428733525,0.169888490176869,0.34895263367159,0.45723351954835
"tg504tg161_161_182_21",-0.122321722399018,0.170694040743672,0.473612364779518,0.324576967844647
"tg504tg160_161_183_22",-0.110991395149481,0.170846941285377,0.515915757395988,0.287421207452105
"tg5810tg160_204_226_24",-0.00322040357915779,0.174355182867547,0.985263620153647,0.00644755279152838
"tg525tg161_182_182_26",-0.0696331645114694,0.170217587889446,0.682478566086527,0.165910983520201
"tg568tg181_182_205_28",-0.00519521095416717,0.175614743681701,0.976399623451955,0.0103723967402746
"tg525tg160_182_183_30",-0.0565193610231705,0.17062612217796,0.740458054425321,0.130499538422429
"tg546tg182_182_182_32",0.0228093105009864,0.173055324750266,0.895139658664227,0.0481092012701516
"tg6011tg181_204_226_35",-0.129812547978257,0.169891186684925,0.444812239216474,0.351823271446123
"tg568tg160_182_226_34",-0.197369936049382,0.170890924910407,0.248112190865055,0.605351896367246
"tg482tg140_160_182_33",0.00875524665288718,0.171114219773106,0.959193167648726,0.0180939233860891
"tg589tg181_182_226_38",-0.102016667834401,0.172764391223188,0.554858221476377,0.25581797452868
"tg589tg182_182_225_39",-0.0681145100067227,0.173019235206983,0.693816039512427,0.158755664437428
"tg503tg160_161_182_36",-0.0654384198610855,0.171074702638673,0.702080358686554,0.153613176564192
"tg546tg160_182_204_40",-0.103904070098054,0.172759291090539,0.547548034698671,0.261577775502454
"tg567tg160_182_225_42",-0.0589849268891975,0.173604386983652,0.734032499495489,0.134284711147836
"tg524tg160_182_182_41",-0.141255752740627,0.173286221214343,0.414981534552126,0.38197122767474
"tg545tg181_182_182_44",0.0331748256528467,0.173829320331121,0.848645368443616,0.0712737546362909
"tg545tg160_181_204_52",0.0203140918451924,0.174001948958029,0.907061062078061,0.0423634758606024
"tg513tg160_171_182_45",0.0572897552530468,0.169977678864768,0.736084625225922,0.133072253385432
"tg567tg160_181_226_46",-0.25150809099728,0.170916820326346,0.141149639151875,0.850320227786633
"tg434tg170_182_182_47",-0.0206350213706712,0.170088822201815,0.903438298939007,0.0441015025887586
"tg588tg181_203_204_43",-0.0151701750839503,0.172686526769939,0.929997444929068,0.0315182446231949
"tg588tg181_181_226_48",-0.102531899977676,0.172027986290653,0.551162721817763,0.258720163844132
"tg502tg160_161_181_49",-0.0422716970836437,0.17239440144555,0.80629892726482,0.0935039180045405
"tg502tg160_160_182_50",-0.0422716970836437,0.17239440144555,0.80629892726482,0.0935039180045405
"tg566tg180_182_204_59",-0.111105167510354,0.174137264324646,0.523452773160504,0.281122495037676
"tg588tg180_204_204_55",0.0167845547357721,0.169386384666101,0.921066540553889,0.0357089939600387
"tg566tg160_181_225_53",-0.0609466906113097,0.17395208956948,0.726064933132853,0.139024537922133
"tg566tg181_181_204_60",-0.00562001977642055,0.169392426156341,0.973533028601404,0.0116493097874948
"tg523tg160_181_182_54",-0.131239490925566,0.172319188403311,0.446294627585451,0.350378341086955
"tg587tg181_182_224_56",-0.120541225325771,0.173174238173509,0.486385595634621,0.313019295225928
"tg544tg180_182_182_58",0.0219417525445579,0.17255770008114,0.898816903696665,0.0463287685702724
"tg544tg181_181_182_57",-0.0323766855569037,0.172854229962764,0.851420486879229,0.0698559040396011
"tg512tg160_171_181_61",-0.00514600064295553,0.167768088354243,0.975530085896723,0.0107593321767471
"tg512tg160_170_182_62",-0.0456427012269258,0.170492995015636,0.788922454594268,0.102965682718187
"tg587tg180_181_226_69",-0.00708386216968167,0.167779772532832,0.966322367994383,0.0148779674914858
"tg565tg182_182_201_64",0.0161699360270174,0.175186379524968,0.926458630793132,0.0331739684868917
"tg587tg181_181_225_70",0.0288999089587043,0.170583752830674,0.865468093409876,0.0627489383159699
"tg533tg170_181_182_66",-0.0223014090595134,0.16835258247586,0.894613760329308,0.0483644260950322
"tg480tg160_160_160_63",0.0354656158613343,0.173711155099385,0.838225110563484,0.0766393332232297
"tg533tg160_182_191_65",0.0166891471374223,0.169527694517088,0.921578974972296,0.0354674418610449
"tg565tg160_181_224_68",0.0458412035354636,0.173513215138519,0.79163019804421,0.101477647267792
"tg501tg160_160_181_67",-0.0758960963839186,0.172551970909791,0.660049478999846,0.180423507410907
"tg525tg160_181_181_71",-0.128403396224488,0.171894114284542,0.455068853393866,0.341922888207243
"tg565tg180_181_204_72",-0.0574189252940458,0.169707827027459,0.735107076382645,0.133649396568665
"tg543tg181_181_181_74",-0.0389154893451866,0.172746856020037,0.821765611032339,0.0852520369015815
"tg543tg180_181_182_73",-0.0373640255729437,0.17257289505216,0.828589020463185,0.0816608257853054
"tg558tg150_182_226_25",-0.0166111723119842,0.171476473709441,0.922828492572612,0.0348790049874952
"tg564tg181_182_201_75",0.0916335343286274,0.175058817242827,0.600665125571515,0.221367582321867
"tg531tg170_180_181_83",0.0477736136553527,0.169335683153942,0.777848642144379,0.109104902080357
"tg532tg160_181_191_76",0.000534707095621589,0.169213810050637,0.997478729271502,0.00109635665224914
"tg500tg160_160_180_77",0.0598856560061825,0.172970799966138,0.729178664125858,0.137166047351082
"tg520tg160_180_180_84",0.0324973544730474,0.172898103852328,0.85091060616554,0.0701160630508661
"tg521tg160_180_181_78",0.00827319948465127,0.172175015532521,0.961675514941745,0.0169714413117641
"tg542tg160_181_201_80",0.0270211953436191,0.171764977652508,0.874996654747625,0.0579936073518858
"tg561tg160_180_201_85",0.0327865038724741,0.171600822763125,0.848476528081282,0.0713601673307192
"tg563tg180_182_201_82",0.164335225611944,0.177865101454274,0.355521818532649,0.449133741270182
"tg562tg180_181_201_86",0.0932254782863982,0.17627708470678,0.596904227679306,0.224095345130286
"tg552tg181_181_190_79",0.0965207678562491,0.171978843388187,0.574636467409934,0.240606816401237
"X_pc322_1st",0.077959040946043,0.172696805750296,0.651685832878907,0.185961720111339
"X_pc332_pc150_182",0.141937474261228,0.176524769334913,0.421359156650083,0.375347563889663
"X_pc321_pc160_161",-0.00901347628956156,0.175515629111911,0.959043227166936,0.0181618173371829
"X_pc322_pc140_182",-0.202462015386666,0.188514063866004,0.282827648684776,0.548478137009906
"X_pc374_1st",0.00616465929133956,0.172815475554672,0.971543963323881,0.0125375423653084
"X_pe341_1st",0.209945880079334,0.17328605619782,0.225682123080467,0.646502841254522
"X_ps364_ps160_204",0.222152697559635,0.175035790402672,0.204375297628247,0.68957159753956
"X_pc332_2nd",-0.157759855321968,0.173775258089093,0.363963597671074,0.43894205074971
"X_pc384_1st",-0.308430552312567,0.175462817461768,0.0787795938216754,1.1035862626924
"X_pc321_2nd",-0.197572436500186,0.180314317986182,0.273205134210388,0.56351114343015
"X_pc361_1st",-0.0946370854501329,0.171735008088968,0.581589383762417,0.235383529617177
"X_pe341_pe160_181",0.194212129020801,0.172552717184282,0.260367287225472,0.584413581816275
"X_pc332_3rd",-0.0365964482544446,0.174635308116271,0.834011669003342,0.0788278729254411
"X_pc374_pc170_204",-0.377889635673399,0.178700716363694,0.0344597096540677,1.46268838609192
"X_pc384_pc180_224",-0.259478753678213,0.176605840766494,0.141764037943464,0.848433925031029
"X_pc361_pc180_181",-0.0284804228412891,0.176282936879556,0.871651681691764,0.0596570276133311
"X_pc361_3rd",-0.273860322443784,0.179991842346636,0.128130602035731,0.892347133268315
"tg5892nd_39",-0.0857244731910095,0.172806281750108,0.619843142254569,0.207718199327722
"tg5682nd_28",-0.128622932917674,0.170501587644767,0.450621270207921,0.346188312576878
"tg5881st_43",0.0121704145831608,0.171726778050504,0.943500581100798,0.0252578280175528
"tg5641st_75",0.0894825073124671,0.174527941023856,0.608153044398589,0.215987114849275
"tg5321st_76",0.0179151775356624,0.169479769063013,0.915814921839944,0.03819228456902
"tg5201st_84",-0.116531155594655,0.171561955833928,0.496987975075435,0.303654119157136
"tg5001st_77",0.00944136455726439,0.17198898576253,0.956221980111724,0.0194412776539084
"tg5211st_78",-0.0855763881245179,0.17144577985143,0.617676891253901,0.209238646336982
"tg5583rd_25",0.106590724641046,0.17393639953798,0.5399990898471,0.267606972167245
"tg5312nd_83",0.0957923720604797,0.170950570893498,0.575239852774147,0.240151033542523
"tg5203rd_84",0.070947083126169,0.173984877073647,0.683437181782487,0.165301397495554
"anandamide",-0.233906136795648,0.176705579760346,0.18560089183367,0.731419941277118
"atorvastatin",0.032939351322636,0.261288823450957,0.899680545675322,0.0459116704257833
"cotinine",-0.128981146880435,0.184028219438534,0.483379777416726,0.315711522608625
"c26_carnitine",-0.187002851695348,0.185965281745714,0.314617949655053,0.502216503538021
"c18_1_carnitine",-0.464646570938722,0.180033261562045,0.00985451415859695,2.00636478218531
"c18_carnitine",-0.470806368418906,0.183968156691837,0.0104921465652571,1.97913565136058
"c18_2_carnitine",-0.491179173946214,0.183954487521176,0.00758258400631515,2.12018276950698
"c16_carnitine",-0.366255147855,0.181263692530588,0.0433247722827193,1.36326371128267
