"metabolite","estimate","std_err","wald_p","log_wald_p"
"tg480tg160_160_160_63",0.0223174401984332,0.102773340127108,0.828089861386726,0.0819225325547137
"tg533tg160_182_191_65",0.105167190309554,0.102706959135325,0.305857054640694,0.514481497980658
"tg565tg160_181_224_68",0.0849980154541843,0.102927072728305,0.408912930484352,0.388369156138709
"tg501tg160_160_181_67",-0.0302828783527571,0.10264249198336,0.767968998112922,0.114656311505264
"tg525tg160_181_181_71",-0.0545884029648086,0.102121427495885,0.592965171168931,0.226970814921337
"tg565tg180_181_204_72",0.0522176275096095,0.101121139280388,0.60558424187407,0.217825434294273
"tg543tg181_181_181_74",-0.0262139900508012,0.10250289029132,0.798152353097426,0.0979142016390652
"tg543tg180_181_182_73",-0.0252096906614107,0.102471615836695,0.805669592892476,0.0938430269333435
"tg558tg150_182_226_25",0.0295106778894037,0.10263683597161,0.773710201151363,0.111421677054071
"tg564tg181_182_201_75",0.0540516000709483,0.102834509089413,0.599154113539491,0.22246145465385
"tg531tg170_180_181_83",0.044472273833101,0.10232801958841,0.663849130499667,0.17793060924089
"tg532tg160_181_191_76",0.0239968893171018,0.102430291631202,0.814771244860507,0.0889643066463142
"tg500tg160_160_180_77",0.0386384051400664,0.103334705836475,0.708467494258862,0.14968007115803
"tg520tg160_180_180_84",-0.00825477611294802,0.103124459029272,0.936200087051305,0.0286313228262872
"tg521tg160_180_181_78",0.00145989152411524,0.10306454991739,0.988698481122286,0.00493613302370733
"tg542tg160_181_201_80",0.00497975667959644,0.102712749821527,0.961331821299907,0.0171266817530165
"tg561tg160_180_201_85",0.00427415110246385,0.10291414944405,0.96687239722437,0.0146308380555776
"tg563tg180_182_201_82",0.0328095731793242,0.102746910249409,0.749480696400845,0.125239548345461
"tg562tg180_181_201_86",0.00679064250189289,0.102518679008204,0.947188264030202,0.0235636916373073
"tg552tg181_181_190_79",0.0230568709682335,0.102722568186554,0.822401180916962,0.0849162747284787
"X_pc322_1st",0.0530917956641554,0.105510181475978,0.614829845676788,0.211245058709492
"X_pc332_pc150_182",0.0766095821480466,0.104292571098591,0.46260498797148,0.334789688822617
"X_pc321_pc160_161",-0.0571076186086488,0.104463377262026,0.58460136266962,0.233140176663825
"X_pc322_pc140_182",0.0110700193083759,0.108555899351412,0.91877628860938,0.0367902214210505
"X_pc374_1st",-0.00984975172183858,0.101730292246706,0.92286758574948,0.0348606076454887
