"metabolite","estimate","std_err","wald_p","log_wald_p"
"tg5201st_84",0.0198380624976291,0.127302273597317,0.876163622238272,0.0574147824168634
"tg5001st_77",0.0156580678966272,0.127982599629536,0.902625567438018,0.0444923689767579
"tg5211st_78",0.0139242313807099,0.127205692358731,0.912835799077515,0.0396073363407682
"tg5583rd_25",0.034061970803456,0.129343757306578,0.792285041604649,0.101118543505301
"tg5312nd_83",0.0448086838354201,0.129386069136252,0.729103979872036,0.137210531127231
"tg5203rd_84",0.0297120063986732,0.129817170668338,0.818965464470715,0.0867344119221662
"anandamide",0.164478071193332,0.12607211153033,0.192017213131296,0.716659837791975
"atorvastatin",0.276336805211272,0.164926558073572,0.0938333692879269,1.02764268912151
"cotinine",-0.0751331890659513,0.133963815035003,0.574901918030855,0.240406242425817
"c26_carnitine",0.0538275945155916,0.133994253497487,0.687893273287243,0.162478937371907
"c18_1_carnitine",0.112580836404588,0.12971529780137,0.385445156097977,0.414037407751704
"c18_carnitine",0.0934582302401474,0.132518671812616,0.480657314033532,0.318164444758885
"c18_2_carnitine",0.20361946131241,0.130961455984318,0.119992636687545,0.920845403486402
"c16_carnitine",0.131072353135044,0.129015485505664,0.309656627598048,0.50911962032595
"c16_1_carnitine",0.165194954396531,0.13293921093939,0.21400226089504,0.669581638384206
"c16_2_carnitine",0.251602801847386,0.133587273369711,0.0596415872291276,1.22445080727674
"c14_carnitine",0.129010938081786,0.130526911093465,0.32296376685723,0.490846198215748
"c14_1_carnitine",0.203257721982003,0.130877663541991,0.120414536324703,0.919321082309606
"c14_2_carnitine",0.246817709134858,0.131246171925694,0.0600303367074258,1.22162922069932
"c12_carnitine",0.169523784195886,0.130646763585989,0.194433917670195,0.711227973092184
"c12_1_carnitine",0.103638670207974,0.131990833031427,0.43233867779038,0.364175909968217
"c10_carnitine",0.0449615821865322,0.129361727958165,0.728167050821182,0.137768976556004
"c9_carnitine",-0.102743799553821,0.130113713716115,0.429734419300135,0.366799860387602
"thyroxine",0.0146037494103975,0.127837080510301,0.909049768068581,0.0414123396538366
"c8_carnitine",0.0548363262046364,0.12906393125311,0.670926171014467,0.173325267141139
"guanosine",0.097142142322906,0.133235726497547,0.465940613369908,0.331669432943684
"c7_carnitine",-0.0193029094939807,0.127397861695868,0.879568101676585,0.0557305291032418
"uridine",-0.0618716947534259,0.129590591982461,0.633049042375266,0.198562643840583
"c6_carnitine",0.0860203886412392,0.130203266942257,0.508828911792996,0.293428219931519
"X_2_aminooctanoate",0.0327007310829451,0.126005283143844,0.795235032307259,0.0995044963136994
"uridine_monophosphate",-0.0871088285425384,0.126477970375533,0.490994905455414,0.308923014076787
"cytidine",0.107554365380149,0.128574100484143,0.402864359567413,0.394841151891481
"cystamine",-0.0712379781865068,0.125797571746958,0.571196272070237,0.243214635658717
"c5_valeryl_carnitine",-0.0576345923521725,0.13338271793321,0.665669170957736,0.176741556001569
"isoleucine",-0.0559231672570945,0.132378665794528,0.672697692066166,0.172180062319647
"tryptophan",-0.13992803409161,0.129114871592995,0.278476374290793,0.555211644118166
"phenylalanine",0.00265335828691315,0.126920606232958,0.98332091632355,0.00730472281561333
"c4_butyryl_carnitine",-0.014743795523486,0.126554813331979,0.907255285614133,0.0422704929467891
"dmgv",0.104688940018204,0.130362733934062,0.42194075238186,0.374748527047965
"c3_carnitine",-0.0244697679218701,0.128599250896615,0.849090319340593,0.0710461105747446
"methionine",-0.00676057800913599,0.128171323205106,0.957933955382038,0.0186644322595389
"guanine",-0.0259000007260313,0.129022300465506,0.84090149213421,0.0752548768873023
