"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"c9_carnitine",0,-0.220519713907863,0.208389342375425,-0.628962824963696,0.18792339714797
"c9_carnitine",1,-0.0848601122398701,0.324040103999681,-0.719978716079245,0.550258491599505
"thyroxine",0,-0.28884816193384,0.20541332668591,-0.691458282238224,0.113761958370544
"thyroxine",1,-0.174118298767137,0.33473763548243,-0.830204064312699,0.481967466778426
"c8_carnitine",0,-0.00761491192397829,0.203357430904524,-0.406195476496846,0.390965652648889
"c8_carnitine",1,0.198901200630399,0.335791950638371,-0.459251022620809,0.857053423881606
"guanosine",0,-0.245384905793953,0.201980323224323,-0.641266339313626,0.15049652772572
"guanosine",1,-0.124253557124267,0.366233589569352,-0.842071392680197,0.593564278431663
"c7_carnitine",0,-0.232655354985787,0.19889417386684,-0.622487935764794,0.15717722579322
"c7_carnitine",1,-0.199553694216949,0.342451003166978,-0.870757660424226,0.471650271990328
"uridine",0,-0.0341976289138123,0.206307316773439,-0.438559969789753,0.370164711962128
"uridine",1,-0.000133234999322294,0.330572827361866,-0.64805597662858,0.647789506629935
"c6_carnitine",0,-0.100418508846374,0.202575967104548,-0.497467404371287,0.296630386678539
"c6_carnitine",1,0.0288532308941266,0.352541889158942,-0.6621288718574,0.719835333645653
"X_2_aminooctanoate",0,0.154679937744187,0.204861400870262,-0.246848407961527,0.556208283449902
"X_2_aminooctanoate",1,0.217188922742394,0.348716720928613,-0.466295850277689,0.900673695762476
"uridine_monophosphate",0,-0.254781871405424,0.212385489418352,-0.671057430665394,0.161493687854546
"uridine_monophosphate",1,-0.369129725096442,0.322817479826489,-1.00185198555636,0.263592535363476
"cytidine",0,0.0271339176712023,0.213635451422285,-0.391591567116477,0.445859402458882
"cytidine",1,-0.374262177231129,0.323507430486207,-1.00833674098409,0.259812386521836
"cystamine",0,0.534018676360217,0.204859783685505,0.132493500336627,0.935543852383806
"cystamine",1,-0.219644795183223,0.35689910401048,-0.919167039043764,0.479877448677317
"c5_valeryl_carnitine",0,0.0500680469929514,0.194213476897858,-0.33059036772685,0.430726461712753
"c5_valeryl_carnitine",1,-0.052143204136001,0.367169705219895,-0.771795826366995,0.667509418094993
"isoleucine",0,0.449792339851501,0.209215748163369,0.0397294734512983,0.859855206251704
"isoleucine",1,-0.688509327942905,0.360127408354578,-1.39435904831788,0.0173403924320678
"tryptophan",0,0.0632926035432037,0.210791215219701,-0.349858178287411,0.476443385373818
"tryptophan",1,-0.333625740753528,0.347737306843735,-1.01519086216725,0.347939380660193
"phenylalanine",0,0.0970142690217647,0.200398052160073,-0.295765913211978,0.489794451255508
"phenylalanine",1,-0.428791340416921,0.353341053737119,-1.12133980574167,0.263757124907832
"c4_butyryl_carnitine",0,-0.257538349510723,0.198982813988486,-0.647544664928156,0.13246796590671
"c4_butyryl_carnitine",1,-0.073339820142852,0.353063911983725,-0.765345087630953,0.618665447345249
"dmgv",0,-0.248988789963813,0.20926742687591,-0.659152946640598,0.161175366712971
"dmgv",1,0.126221140739414,0.336200880021203,-0.532732584102143,0.785174865580972
"c3_carnitine",0,0.124903418067999,0.202220620027019,-0.271448997184958,0.521255833320956
"c3_carnitine",1,-0.226375386406815,0.340920386198693,-0.894579343356253,0.441828570542624
"methionine",0,0.442628417507263,0.211622660510194,0.0278480029072819,0.857408832107244
"methionine",1,0.307703521377901,0.36807526693964,-0.413724001823795,1.0291310445796
"guanine",0,0.34091156234149,0.208556583265257,-0.0678593408584133,0.749682465541393
"guanine",1,0.28383857704993,0.373748190215409,-0.448707875772271,1.01638502987213
"hydroxy_lysine",0,0.0257255622785681,0.215250163172527,-0.396164757539586,0.447615882096722
"hydroxy_lysine",1,-0.137335367719048,0.321788352346408,-0.768040538318008,0.493369802879913
"tyrosine",0,0.160332132882169,0.208791372232468,-0.248898956693467,0.569563222457806
"tyrosine",1,0.123420935776758,0.315926359201057,-0.495794728257314,0.742636599810829
"betaine",0,-0.00860237925810646,0.199879521170861,-0.400366240752993,0.38316148223678
"betaine",1,0.154825374793049,0.34062453662499,-0.512798716991932,0.822449466578029
"methyl_cysteine",0,-0.111703122347553,0.204864593466337,-0.513237725541573,0.289831480846467
"methyl_cysteine",1,0.423148225653202,0.328963986159755,-0.221621187219918,1.06791763852632
"homocysteine",0,-0.369149844389332,0.211665277300048,-0.784013787897427,0.0457140991187626
"homocysteine",1,0.749575218953347,0.343921739264743,0.075488609994451,1.42366182791224
"folate",0,-0.159195732710767,0.203393799250641,-0.557847579242023,0.239456113820488
"folate",1,0.258415089471266,0.370525387047583,-0.467814669141997,0.984644848084529
"c4_methylmalonyl_carnitine",0,0.222436311959841,0.199686546642679,-0.168949319459809,0.613821943379491
"c4_methylmalonyl_carnitine",1,0.0421066168799817,0.339040763211224,-0.622413279014018,0.706626512773981
"valine",0,0.351455614552462,0.212177160041412,-0.0644116191287056,0.76732284823363
"valine",1,-0.276914928799239,0.349318938994389,-0.961580049228242,0.407750191629764
"taurine",0,0.00585477453127435,0.212446448019179,-0.410540263586316,0.422249812648864
"taurine",1,0.00357396672851452,0.340022898328551,-0.662870913995446,0.670018847452475
"hydroxy_tyrosine",0,0.00121884353160989,0.205224003074113,-0.401020202493651,0.403457889556871
"hydroxy_tyrosine",1,-0.324622380766843,0.361154792478531,-1.03248577402476,0.383241012491079
"leucine",0,0.571145726026696,0.211795816124754,0.156025926422178,0.986265525631214
"leucine",1,-0.11480108245937,0.34377699809045,-0.788603998716652,0.559001833797912
"acetyl_carnitine",0,-0.0889801309979794,0.203087006852475,-0.48703066442883,0.309070402432871
"acetyl_carnitine",1,-0.579614091250033,0.358339019804744,-1.28195857006733,0.122730387567264
"dimethylglycine",0,0.00932770536151824,0.215257005172224,-0.412576024776042,0.431231435499078
"dimethylglycine",1,-0.028652407726963,0.339087205942042,-0.693263331373365,0.635958515919439
"c3_malonyl_carnitine",0,0.0673466425512154,0.216435752316518,-0.35686743198916,0.491560717091591
"c3_malonyl_carnitine",1,-0.00694899101461939,0.334353404182007,-0.662281663211353,0.648383681182114
"acetyl_glutamate",0,0.205676684014147,0.204698040957706,-0.195531476262958,0.606884844291252
"acetyl_glutamate",1,0.358058561611774,0.356109680643269,-0.339916412449033,1.05603353567258
"fad",0,0.0777091047907961,0.201795275590545,-0.317809635366671,0.473227844948263
"fad",1,-0.0590105940089964,0.354858384494616,-0.754533027618444,0.636511839600451
"acetyl_glutamine",0,0.181259453560535,0.201076631080486,-0.212850743357217,0.575369650478287
"acetyl_glutamine",1,-0.167360724561489,0.361909465983683,-0.876703277889508,0.541981828766529
"proline",0,-0.0765634248383372,0.20602863085623,-0.480379541316548,0.327252691639874
"proline",1,-0.0354226174411237,0.338517994645775,-0.698917886946842,0.628072652064595
"glutathione__gsh_",0,-0.125985316097056,0.192469595357997,-0.50322572299873,0.251255090804618
"glutathione__gsh_",1,-0.183312282158155,0.387691338512244,-0.943187305642153,0.576562741325843
"aspartic_acid__aspartate_",0,0.0894572523051057,0.201133618436199,-0.304764639829845,0.483679144440056
"aspartic_acid__aspartate_",1,-0.383108431616111,0.335412266688109,-1.0405164743248,0.274299611092582
"acetyl_neuraminic_acid",0,0.373694264119279,0.214202843266435,-0.0461433086829327,0.793531836921492
"acetyl_neuraminic_acid",1,-0.131912684470855,0.335123932210349,-0.788755591603139,0.524930222661428
"acetyl_lysine__epsilon_",0,0.179600872587189,0.210894456200831,-0.233752261566439,0.592954006740818
"acetyl_lysine__epsilon_",1,-0.00439886658830613,0.315572984236989,-0.622921915692805,0.614124182516193
"threonine",0,0.0683387521975664,0.196220874955334,-0.316254162714888,0.452931667110021
"threonine",1,-0.310851193795033,0.376356124992273,-1.04850919877989,0.426806811189822
"X_3_aminoisobutyric_acid_baiba",0,0.253821921053239,0.198815816685279,-0.135857079649907,0.643500921756386
"X_3_aminoisobutyric_acid_baiba",1,-0.36652036024522,0.336685108609151,-1.02642317311915,0.293382452628715
"alanine",0,0.403253822249698,0.200622181264514,0.0100343469712507,0.796473297528145
"alanine",1,0.468243370393138,0.358994773443343,-0.235386385555815,1.17187312634209
"sarcosine",0,0.440391147601535,0.203265464791707,0.0419908366097889,0.838791458593282
"sarcosine",1,0.466557504161367,0.350796509581136,-0.221003654617659,1.15411866294039
"trimethyamine_n_oxide__tmao_",0,-0.0859206491960916,0.207829689013924,-0.493266839663382,0.321425541271199
"trimethyamine_n_oxide__tmao_",1,-0.277804241621284,0.360653449633022,-0.984685002902006,0.429076519659439
"creatinine",0,0.252236801133377,0.203649090866419,-0.146915416964805,0.651389019231558
"creatinine",1,0.0740893357077456,0.351926284974347,-0.615686182841975,0.763864854257466
"acetyl_alanine",0,0.180727980869018,0.207486076994705,-0.225944730040603,0.58740069177864
