"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"tg548tg140_182_226_10",1,-0.284286115856518,0.359515888641759,-0.988937257594366,0.420365025881331
"tg526tg161_182_183_18",0,-0.127691831240346,0.193907168947311,-0.507749882377076,0.252366219896385
"tg526tg161_182_183_18",1,0.187305087378435,0.364549214849552,-0.527211373726686,0.901821548483557
"tg462tg120_160_181_8",0,0.0328091828975089,0.198625270835557,-0.356496347940183,0.422114713735201
"tg462tg120_160_181_8",1,0.407909652890898,0.348406549985484,-0.274967185080651,1.09078649086245
"tg526tg182_182_183_16",0,-0.0753722821131408,0.200001480765849,-0.467375184414204,0.316630620187923
"tg526tg182_182_183_16",1,0.0937943883294323,0.335325941772255,-0.563444457544187,0.751033234203052
"tg5811tg182_203_204_9",0,0.25178078636327,0.197691220252206,-0.135694005331053,0.639255578057593
"tg5811tg182_203_204_9",1,-0.663906609352872,0.362617811743827,-1.37463752037077,0.0468243016650286
"tg547tg160_182_205_27",0,-0.0135472777775051,0.197987985575372,-0.401603729505235,0.374509173950224
"tg547tg160_182_205_27",1,0.0591432087065545,0.341696421953609,-0.61058177832252,0.728868195735629
"tg569tg161_182_226_12",0,-0.0725454053377453,0.195546503139445,-0.455816551491057,0.310725740815567
"tg569tg161_182_226_12",1,-0.391716979467482,0.35062183743719,-1.07893578084437,0.29550182190941
"tg483tg141_160_182_14",0,-0.0396970776376894,0.193469999662087,-0.418898276975379,0.339504121700001
"tg483tg141_160_182_14",1,0.33073654859935,0.352019507994625,-0.359221687070114,1.02069478426881
"tg5810tg182_182_226_23",0,0.0314250717507509,0.205584861051741,-0.371521255910661,0.434371399412163
