"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"X_1_5_ag___1_deoxyglucose",0.320727909203022,0.410849574729805,0.435010969321362,0.36149979165301,0.0305792056263537,1.51457380069519
"X_2_aminoadipic_acid__aaa_",-0.783884901522865,0.416731904577504,0.0599679401718937,1.22208086840991,0.170478383956089,0.768330680153777
"X_2_deoxyuridine",0.514421851486256,0.399686926370432,0.198072681864493,0.703175418119287,0.384584838974865,0.415007840428631
"X_2_hydroxybutyric_acid__ahb_",-0.383027637877375,0.395251677761387,0.33250888310877,0.478196747853845,0.624568689149843,0.204419791592038
"X_2_hydroxyglutaric_acid",0.234491596616207,0.400215062610983,0.557933328179439,0.25341769520891,0.185751295119829,0.731068149511214
"X_2_ketoisovaleric_acid__kiv_",-0.18598519247469,0.387160367477268,0.630955201963842,0.200001474718722,0.557545518163729,0.253719670915914
"X_3_hydroxybutyric_acid__bhb_",-0.35850573022524,0.410562869729213,0.38255111167782,0.417310531656259,0.554901757135251,0.255783899959784
"acetoacetic_acid",-1.00538742259382,0.420419517897859,0.0167846701792719,1.77508718826938,0.00802446571793179,2.09558387399829
"aconitic_acid",-0.389008039549733,0.400929634378466,0.331914358974731,0.478973959135231,0.21082613324192,0.676075556555752
"adp",0.352358149577202,0.416897042778714,0.398003508722995,0.400113099252146,0.26739411525251,0.5728481548208
"a_ketoglutaric_acid",-0.880210873590635,0.397715882674309,0.0268862717718598,1.57046941574488,0.0165865660496783,1.78024351753461
"allantoin",-0.59996014749646,0.407416199575707,0.14085955260942,0.851213695324412,0.227624945887736,0.642780144439902
"amp",0.508531316409867,0.416924517928703,0.222570906762428,0.652531604863364,0.0751819847920003,1.12388621316816
"anthranilic_acid",0.164539203632607,0.385952001547441,0.669874410109377,0.174006612387377,0.657451984282451,0.182135959526623
"arachidonoylglycerol_acetate",0.223449674909194,0.400011004213825,0.576428719520207,0.239254389380553,0.796947711628145,0.0985701720747924
"atp",0.630235006674303,0.424264778835194,0.137417863695381,0.86195680730522,0.0964792249227525,1.01556619414592
"beta_isovaleric_acid",-0.377030715960271,0.391123261295755,0.335061446478835,0.474875540964355,0.0364413846850184,1.43840512923918
"bilirubin",-0.315051446069969,0.392621410092574,0.422303899985976,0.374374907837304,0.716344068768053,0.144878330658945
"citric_acid_isocitric_acid",-0.324442752682469,0.418999655785831,0.438737432052598,0.357795311023855,0.18548135461769,0.731699741001166
"cyclic_amp",-0.121226021698527,0.406102521528724,0.76531327222546,0.11616075497801,0.858764185576023,0.0661260759393732
"deoxycholic_acid",-0.482716224469533,0.417140268919346,0.247189183779183,0.606970536527342,0.26787565586605,0.572066752623348
"d_gluconic_acid",-0.218316043965565,0.390982040986441,0.576585814124282,0.239136046865142,0.554481000804383,0.256113330285207
"fumaric_acid",-0.229814402137719,0.39868026332303,0.564319252906105,0.248475132632233,0.123935504737002,0.906804260189887
"glucose",-0.231901082336328,0.399959127703706,0.562041437107565,0.250231664424246,0.0644110208558049,1.19103981761898
"glyceric_acid",0.404946236358103,0.409207641274261,0.322376415970481,0.491636737302813,0.60785950010269,0.216196791420385
"glycerol_3_phosphate",0.249558361769439,0.406662713405972,0.539430727575583,0.268064318475582,0.624272262731357,0.204625960936601
"glycochenodeoxycholic_acid",0.0371869439084735,0.41682156959143,0.928910648868909,0.0320260584169293,0.0249199581650716,1.60345269109368
"glycocholic_acid",-0.630982692555595,0.423193432447898,0.135960697847123,0.866586614974702,0.00722399930796895,2.14122230429827
"hippuric_acid",-0.175095238442008,0.408521108666892,0.668208837817623,0.175087784624192,0.632239331446739,0.199118490307643
"homogentisic_acid",-0.294227691246928,0.384596335185571,0.444253747390576,0.352368900125509,0.650721433075129,0.186604888497492
"hydroxyphenylpyruvic_acid",0.220537304149985,0.402394115128397,0.58364868233025,0.233848490620911,0.121903545162001,0.9139836641773
"hypoxanthine",0.0588735763621166,0.39735966191821,0.882214971751872,0.054425576240167,0.196914854653896,0.705721520779715
"indole_3_carboxylic_acid",-0.419235317117216,0.390555646232275,0.283076887027836,0.54809558893956,0.554908852631884,0.255778346696899
