"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"tg544tg180_182_182_58",0.206694554655539,0.397550432158321,0.603119100173777,0.219596917642918,0.866907558717813,0.0620272103429004
"tg544tg181_181_182_57",0.114059379868531,0.393173005429722,0.77173994789457,0.112529018603043,0.942057216856665,0.0259227190643497
"tg512tg160_171_181_61",0.302917500535924,0.405300253343775,0.454827965216438,0.342152840453513,0.756072508061323,0.121436553254184
"tg512tg160_170_182_62",0.189507218211204,0.399932680092452,0.635608449699873,0.19681033796932,0.862673677829811,0.0641534530895853
"tg587tg180_181_226_69",-0.0139828902128058,0.422137193564662,0.973575670366146,0.0116302876516083,0.998560720713556,0.000625521310012357
"tg565tg182_182_201_64",-0.179267443996398,0.396603595500686,0.651264225518552,0.186242777325071,0.899219355316362,0.0461343536693377
"tg587tg181_181_225_70",-0.15212056079643,0.409867395865151,0.710528942953811,0.148418226661049,0.920265038737693,0.036087076693109
"tg533tg170_181_182_66",0.215666699363307,0.404916331741051,0.594296376354993,0.225996917787944,0.860055676135917,0.0654734335751083
"tg480tg160_160_160_63",0.18856247837205,0.404471154511341,0.641075842159577,0.193090588448458,0.878664687660389,0.0561768269530097
"tg533tg160_182_191_65",0.312828066981471,0.410238292529961,0.445730566996567,0.350927582151781,0.744465693151909,0.12815531083069
"tg565tg160_181_224_68",0.0372117057381338,0.421074622915293,0.929580072807212,0.0317131947242122,0.96193081622194,0.0168561620718632
"tg501tg160_160_181_67",0.125655082207193,0.416493357402052,0.762882532360148,0.117542328985148,0.867618901314128,0.0616709953311835
"tg525tg160_181_181_71",0.206606800473688,0.415227881533854,0.61878398930593,0.208460931957225,0.669463646086509,0.174273001523807
"tg565tg180_181_204_72",-0.445559542798063,0.440666526753849,0.311966813651075,0.505891602823796,0.569031791920072,0.244863468807481
"tg543tg181_181_181_74",0.139518095285192,0.397179870477567,0.725384435248232,0.139431767418842,0.916583173563188,0.0378281197027671
"tg543tg180_181_182_73",0.139378965240333,0.397324286854214,0.725742918926716,0.139217192886651,0.918514712245373,0.0369138830208723
"tg558tg150_182_226_25",0.657708689601985,0.421531965861696,0.118693282677727,0.925573858792211,0.294799460047019,0.530473316263511
"tg564tg181_182_201_75",-0.0992196594547445,0.408942080552326,0.808295747470995,0.09242970606442,0.846719936305416,0.0722602144984525
"tg531tg170_180_181_83",0.287442761627742,0.418569126159752,0.492254716981322,0.307810113586707,0.759019467071699,0.119747085325339
"tg532tg160_181_191_76",0.255937444369083,0.416014260515074,0.538413963457049,0.268883685459957,0.82757735125327,0.0821914034102688
"tg500tg160_160_180_77",0.104490791198909,0.400893276705938,0.79436635480411,0.0999791585614611,0.910589038711232,0.0406775818511086
"tg520tg160_180_180_84",0.151346246337994,0.397877235828324,0.703660181103165,0.152637024241122,0.913895943529293,0.0391032503533414
"tg521tg160_180_181_78",0.13178313583447,0.399916142621932,0.741757447822737,0.129738084334237,0.946062707653109,0.0240800764046138
"tg542tg160_181_201_80",0.0709690551739682,0.401470859156305,0.859686997290283,0.0656596418877595,0.972355464181917,0.0121749409259633
"tg561tg160_180_201_85",0.166334369726861,0.405748589674117,0.681846720422259,0.166313244048152,0.902738937109254,0.0444378250632452
"tg563tg180_182_201_82",-0.0160927344211817,0.402788371742007,0.968130338406108,0.014066170129594,0.652176086603946,0.185635129550837
"tg562tg180_181_201_86",-0.176316570954424,0.403461050635552,0.662103992976808,0.17907379299383,0.790830186167603,0.101916761923089
"tg552tg181_181_190_79",0.163519166374386,0.419409496488526,0.696625650593208,0.15700053833889,0.791433655675334,0.101585485326883
"X_pc322_1st",-0.103899102355383,0.39548966677424,0.792774085186406,0.100850554845299,0.872257401553726,0.0593553366516456
"X_pc332_pc150_182",-0.226768950432682,0.399291873801058,0.57008400277814,0.244061145634451,0.616887316773669,0.20979415877504
"X_pc321_pc160_161",-0.0853238610139722,0.404009308147066,0.832736821094166,0.0794922317335987,0.976616587478428,0.0102759036550368
"X_pc322_pc140_182",0.000757120046890537,0.440799043067111,0.998629547616859,0.000595588113564378,0.561729998700856,0.25047238238635
"X_pc374_1st",-0.363959034901446,0.404681126520593,0.368454336657475,0.433616327524071,0.666938854730095,0.175913980582052
"X_pe341_1st",0.459673682214384,0.438274904480307,0.294258663244383,0.531270742269247,0.29051427955326,0.53683251601454
"X_ps364_ps160_204",0.330397537355115,0.418784108491722,0.430144280189023,0.366385847722844,0.332582745752092,0.478100285540523
"X_pc332_2nd",0.0991904389878175,0.421465641749501,0.813939852111511,0.0894076870778909,0.644565110760813,0.19073320582668
"X_pc384_1st",-0.0381493930952577,0.40545542443003,0.925037483327182,0.0338406689124934,0.212058385840924,0.67354454870567
"X_pc321_2nd",-0.428872555488053,0.438845134956835,0.328432827623785,0.483553440641095,0.353734808745997,0.451322201982
"X_pc361_1st",0.422239054419223,0.414890798337426,0.308815174769585,0.510301367155043,0.509978195388837,0.292448392185881
