RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
smd181220_	2	0.617687	-0.117693	0.235795	0.617687	-0.117693	0.235795	0.652469	0.249131	0.00000	NA	0.00000	0.0803896	0.776770	0.00000	0.604483	0.804557	NA	NA	
smd181241_	2	0.660842	0.0969497	0.220967	0.974416	0.0120964	0.377176	0.693832	0.192502	0.00000	NA	61.2317	2.57942	0.108261	0.177753	0.280704	0.204738	NA	NA	
smd181250_	2	0.574587	-0.132600	0.236234	0.574587	-0.132600	0.236234	0.610025	0.315068	0.00000	NA	0.00000	0.868271	0.351434	0.00000	0.277352	0.954055	NA	NA	
smd182160_76	2	0.113832	-0.361356	0.228533	0.113832	-0.361356	0.228533	0.129165	2.50019	0.00000	NA	0.00000	0.0848287	0.770857	0.00000	0.263589	0.247880	NA	NA	
tg434tg170_182_182_47	2	0.433523	-0.179665	0.229405	0.565297	-0.155467	0.270381	0.468705	0.613366	0.00000	NA	23.3756	1.30507	0.253290	0.0371193	0.614173	0.197025	NA	NA	
tg462tg120_160_181_8	2	0.699243	-0.0900286	0.233027	0.926078	-0.0321519	0.346539	0.731375	0.149261	0.00000	NA	50.7401	2.03005	0.154216	0.125070	0.349684	0.253355	NA	NA	
tg480tg160_160_160_63	2	0.623936	-0.113625	0.231755	0.623936	-0.113625	0.231755	0.658519	0.240375	0.00000	NA	0.00000	0.831016	0.361979	0.00000	0.641076	0.355408	NA	NA	
tg482tg140_160_182_33	2	0.771127	-0.0665149	0.228652	0.771127	-0.0665149	0.228652	0.802909	0.0846231	0.00000	NA	0.00000	0.951779	0.329267	0.00000	0.520638	0.429649	NA	NA	
tg483tg141_160_182_14	2	0.904188	-0.0275912	0.229215	0.986816	0.00473986	0.286844	0.936853	0.0144896	0.00000	NA	31.4873	1.45958	0.226997	0.0549319	0.356020	0.430235	NA	NA	
tg5001st_77	2	0.672355	-0.0971338	0.229675	0.672355	-0.0971338	0.229675	0.705297	0.178860	0.00000	NA	0.00000	0.340339	0.559633	0.00000	0.802913	0.499072	NA	NA	
tg500tg160_160_180_77	2	0.554049	-0.137754	0.232809	0.554049	-0.137754	0.232809	0.589933	0.350113	0.00000	NA	0.00000	0.550928	0.457939	0.00000	0.794366	0.361376	NA	NA	
tg501tg160_160_181_67	2	0.755928	-0.0715444	0.230170	0.755928	-0.0715444	0.230170	0.784520	0.0966167	0.00000	NA	0.00000	0.322750	0.569960	0.00000	0.762883	0.566635	NA	NA	
tg502tg160_160_182_50	2	0.648930	-0.103243	0.226783	0.648930	-0.103243	0.226783	0.682266	0.207251	0.00000	NA	0.00000	0.103465	0.747711	0.00000	0.982776	0.577527	NA	NA	
tg502tg160_161_181_49	2	0.648930	-0.103243	0.226783	0.648930	-0.103243	0.226783	0.682266	0.207251	0.00000	NA	0.00000	0.103465	0.747711	0.00000	0.982776	0.577527	NA	NA	
tg503tg160_161_182_36	2	0.559041	-0.131066	0.224326	0.559041	-0.131066	0.224326	0.594856	0.341368	0.00000	NA	0.00000	0.605887	0.436341	0.00000	0.745692	0.358806	NA	NA	
tg504tg160_161_183_22	2	0.894989	0.0301468	0.228396	0.894989	0.0301468	0.228396	0.929251	0.0174223	0.00000	NA	0.00000	0.112772	0.737010	0.00000	0.723391	0.944038	NA	NA	
tg504tg161_161_182_21	2	0.964817	0.0100012	0.226731	0.964817	0.0100012	0.226731	0.980305	0.00194571	0.00000	NA	0.00000	0.205112	0.650626	0.00000	0.685645	0.835318	NA	NA	
tg512tg160_170_182_62	2	0.974077	-0.00731288	0.225047	0.974077	-0.00731288	0.225047	0.985893	0.00105592	0.00000	NA	0.00000	0.354420	0.551622	0.00000	0.635608	0.717455	NA	NA	
tg512tg160_171_181_61	2	0.999264	0.000206459	0.223879	0.999264	0.000206459	0.223879	0.999631	8.50432E-07	0.00000	NA	0.00000	0.802775	0.370265	0.00000	0.454828	0.621200	NA	NA	
tg513tg160_171_182_45	2	0.536546	-0.137733	0.222853	0.714538	-0.103106	0.281888	0.572469	0.381979	0.00000	NA	32.1560	1.47397	0.224720	0.0545355	0.510657	0.232873	NA	NA	
tg5201st_84	2	0.664817	-0.0963151	0.222297	0.664817	-0.0963151	0.222297	0.697810	0.187725	0.00000	NA	0.00000	0.892647	0.344761	0.00000	0.581585	0.378155	NA	NA	
tg5203rd_84	2	0.573879	-0.133332	0.237098	0.573879	-0.133332	0.237098	0.609340	0.316235	0.00000	NA	0.00000	0.570289	0.450144	0.00000	0.777096	0.369194	NA	NA	
tg520tg160_180_180_84	2	0.662787	-0.100359	0.230144	0.662787	-0.100359	0.230144	0.695781	0.190156	0.00000	NA	0.00000	0.601437	0.438030	0.00000	0.703660	0.421223	NA	NA	
tg5211st_78	2	0.754494	-0.0695160	0.222296	0.805360	-0.0588810	0.238949	0.782756	0.0977929	0.00000	NA	10.1077	1.11244	0.291552	0.0133507	0.474314	0.403346	NA	NA	
tg521tg160_180_181_78	2	0.619768	-0.113892	0.229539	0.619768	-0.113892	0.229539	0.654488	0.246194	0.00000	NA	0.00000	0.562792	0.453138	0.00000	0.741757	0.402650	NA	NA	
tg523tg160_181_182_54	2	0.344810	-0.210121	0.222420	0.377473	-0.204378	0.231573	0.377208	0.892466	0.00000	NA	5.81410	1.06173	0.302821	0.00724233	0.732673	0.175241	NA	NA	
tg524tg160_182_182_41	2	0.371042	-0.200113	0.223708	0.371042	-0.200113	0.223708	0.404448	0.800173	0.00000	NA	0.00000	0.722424	0.395350	0.00000	0.843203	0.223232	NA	NA	
tg525tg160_181_181_71	2	0.707070	-0.0844811	0.224807	0.707070	-0.0844811	0.224807	0.738780	0.141221	0.00000	NA	0.00000	0.695232	0.404390	0.00000	0.618784	0.442855	NA	NA	
